order_id,store_id,order_date,product_id,prod_quantity,store_zone,ship_cost,delivery_date
10031242,11,05-09-2011,P100241,4463,M2,50,10-09-2011
10031243,32,14-09-2012,P100242,2481,M3,80,18-09-2012
10031244,38,12-03-2012,P100243,4773,M2,50,19-03-2012
10031245,31,13-10-2012,P100244,2523,M1,20,17-10-2012
10031246,5,15-10-2010,P100245,605,M2,50,16-10-2010
10031247,41,02-05-2010,P100246,2199,M3,80,03-05-2010
10031248,16,11-08-2010,P100247,2989,M1,20,14-08-2010
10031249,21,23-11-2010,P100248,4160,M2,50,24-11-2010
10031250,6,04-09-2011,P100249,2802,M3,80,07-09-2011
10031251,34,02-11-2010,P100250,3070,M1,20,08-11-2010
10031252,14,16-12-2011,P100251,644,M4,100,22-12-2011
10031253,42,03-04-2012,P100252,115,M1,20,10-04-2012
10031254,24,29-03-2012,P100253,4995,M3,80,04-04-2012
10031255,19,14-11-2011,P100254,3287,M1,20,15-11-2011
10031256,35,12-02-2011,P100255,2265,M1,20,17-02-2011
10031257,16,10-04-2011,P100256,2615,M1,20,12-04-2011
10031258,28,26-04-2012,P100257,1236,M1,20,03-05-2012
10031259,35,01-07-2010,P100258,3075,M1,20,08-07-2010
10031260,34,15-03-2011,P100259,4582,M1,20,21-03-2011
10031261,35,03-09-2010,P100260,3204,M1,20,04-09-2010
10031262,25,21-12-2010,P100261,4608,M1,20,25-12-2010
10031263,38,06-02-2010,P100262,4942,M2,50,08-02-2010
10031264,42,28-11-2011,P100263,4981,M1,20,29-11-2011
10031265,26,02-09-2012,P100264,3728,M1,20,07-09-2012
10031266,9,14-09-2012,P100265,882,M1,20,20-09-2012
10031267,17,15-06-2012,P100266,3460,M1,20,21-06-2012
10031268,11,24-07-2010,P100267,299,M2,50,28-07-2010
10031269,5,14-02-2010,P100268,709,M2,50,15-02-2010
10031270,10,20-07-2011,P100269,273,M2,50,24-07-2011
10031271,36,24-10-2010,P100270,3738,M1,20,25-10-2010
10031272,2,07-09-2011,P100271,1335,M3,80,09-09-2011
10031273,13,17-02-2012,P100272,727,M1,20,23-02-2012
10031274,27,20-06-2012,P100273,2485,M1,20,24-06-2012
10031275,18,30-01-2012,P100274,1347,M1,20,02-02-2012
10031276,9,08-07-2012,P100275,4678,M1,20,14-07-2012
10031277,24,27-08-2012,P100276,2807,M3,80,01-09-2012
10031278,11,13-09-2010,P100277,2314,M2,50,17-09-2010
10031279,5,11-02-2012,P100278,303,M2,50,15-02-2012
10031280,31,24-06-2011,P100279,4994,M1,20,28-06-2011
10031281,21,11-06-2012,P100280,3518,M2,50,12-06-2012
10031282,20,21-07-2010,P100281,1093,M1,20,22-07-2010
10031283,37,14-03-2011,P100282,1646,M3,80,16-03-2011
10031284,20,19-09-2011,P100283,38,M1,20,21-09-2011
10031285,43,27-04-2012,P100284,1703,M1,20,02-05-2012
10031286,2,27-02-2012,P100285,4901,M3,80,03-03-2012
10031287,16,25-07-2010,P100286,2118,M1,20,29-07-2010
10031288,40,12-08-2011,P100287,2771,M4,100,17-08-2011
10031289,10,21-08-2011,P100288,3500,M2,50,22-08-2011
10031290,3,02-03-2012,P100289,3079,M2,50,09-03-2012
10031291,6,11-02-2011,P100290,3181,M3,80,18-02-2011
10031292,28,04-05-2010,P100291,2705,M1,20,10-05-2010
10031293,9,06-04-2010,P100292,1857,M1,20,13-04-2010
10031294,28,13-06-2011,P100293,2893,M1,20,15-06-2011
10031295,12,10-05-2010,P100294,1526,M1,20,15-05-2010
10031296,23,20-01-2012,P100295,4335,M1,20,25-01-2012
10031297,31,21-05-2011,P100296,298,M1,20,27-05-2011
10031298,24,16-08-2012,P100297,1780,M3,80,19-08-2012
10031299,11,13-12-2011,P100298,54,M2,50,18-12-2011
10031300,14,08-05-2012,P100299,4857,M4,100,10-05-2012
10031301,44,23-02-2011,P100300,3028,M2,50,25-02-2011
10031302,44,11-10-2012,P100301,3195,M2,50,15-10-2012
10031303,6,20-04-2011,P100302,3068,M3,80,25-04-2011
10031304,17,25-11-2011,P100303,309,M1,20,30-11-2011
10031305,30,06-03-2012,P100304,2031,M1,20,13-03-2012
10031306,34,20-09-2010,P100305,4171,M1,20,21-09-2010
10031307,12,04-06-2011,P100306,2634,M1,20,11-06-2011
10031308,43,09-09-2012,P100307,4129,M1,20,16-09-2012
10031309,3,06-08-2012,P100308,1843,M2,50,11-08-2012
10031310,36,06-10-2010,P100309,1523,M1,20,13-10-2010
10031311,5,23-07-2012,P100310,1620,M2,50,24-07-2012
10031312,5,08-05-2012,P100311,3747,M2,50,09-05-2012
10031313,43,14-07-2011,P100312,2225,M1,20,18-07-2011
10031314,12,19-05-2011,P100313,1955,M1,20,20-05-2011
10031315,15,15-02-2011,P100314,1758,M1,20,20-02-2011
10031316,5,16-10-2012,P100315,3604,M2,50,20-10-2012
10031317,29,10-06-2012,P100316,3693,M1,20,13-06-2012
10031318,26,25-07-2011,P100317,1907,M1,20,30-07-2011
10031319,31,07-03-2010,P100318,3326,M1,20,09-03-2010
10031320,40,12-11-2010,P100319,589,M4,100,18-11-2010
10031321,5,19-03-2010,P100320,4523,M2,50,25-03-2010
10031322,2,24-11-2010,P100321,487,M3,80,27-11-2010
10031323,29,24-08-2010,P100322,385,M1,20,31-08-2010
10031324,16,07-09-2010,P100323,1008,M1,20,11-09-2010
10031325,39,22-08-2011,P100324,1758,M1,20,26-08-2011
10031326,15,03-05-2012,P100325,669,M1,20,09-05-2012
10031327,36,08-04-2012,P100326,3751,M1,20,09-04-2012
10031328,18,02-05-2010,P100327,4543,M1,20,09-05-2010
10031329,40,17-09-2010,P100328,3707,M4,100,22-09-2010
10031330,42,18-06-2010,P100329,2068,M1,20,21-06-2010
10031331,7,16-10-2011,P100330,1697,M3,80,21-10-2011
10031332,28,15-10-2012,P100331,3783,M1,20,18-10-2012
10031333,42,11-06-2012,P100332,606,M1,20,18-06-2012
10031334,35,23-08-2011,P100333,2645,M1,20,30-08-2011
10031335,24,17-04-2011,P100334,2543,M3,80,22-04-2011
10031336,30,22-06-2010,P100335,891,M1,20,25-06-2010
10031337,42,17-05-2010,P100336,2936,M1,20,19-05-2010
10031338,14,09-05-2011,P100337,509,M4,100,10-05-2011
10031339,26,31-01-2011,P100338,4820,M1,20,02-02-2011
10031340,12,15-10-2011,P100339,2758,M1,20,22-10-2011
10031341,32,08-01-2012,P100340,4080,M3,80,14-01-2012
10031342,6,12-03-2011,P100341,2064,M3,80,13-03-2011
10031343,31,27-11-2011,P100342,2005,M1,20,28-11-2011
10031344,6,05-08-2011,P100343,1621,M3,80,10-08-2011
10031345,1,07-04-2012,P100344,597,M4,100,11-04-2012
10031346,29,13-06-2010,P100345,3970,M1,20,16-06-2010
10031347,29,15-02-2010,P100346,1819,M1,20,21-02-2010
10031348,25,15-04-2011,P100347,611,M1,20,21-04-2011
10031349,41,11-01-2011,P100348,2893,M3,80,17-01-2011
10031350,24,29-02-2012,P100349,4131,M3,80,05-03-2012
10031351,5,10-06-2010,P100350,147,M2,50,16-06-2010
10031352,38,26-05-2011,P100351,4980,M2,50,28-05-2011
10031353,45,29-06-2012,P100352,1053,M1,20,06-07-2012
10031354,24,23-09-2010,P100353,2877,M3,80,29-09-2010
10031355,23,16-12-2011,P100354,1320,M1,20,20-12-2011
10031356,2,16-09-2010,P100355,3502,M3,80,17-09-2010
10031357,38,14-02-2010,P100356,2005,M2,50,15-02-2010
10031358,36,07-11-2010,P100357,3560,M1,20,13-11-2010
10031359,45,07-09-2011,P100358,1731,M1,20,13-09-2011
10031360,43,16-03-2011,P100359,3501,M1,20,21-03-2011
10031361,5,27-09-2012,P100360,1791,M2,50,04-10-2012
10031362,23,05-02-2012,P100361,1910,M1,20,07-02-2012
10031363,13,07-11-2011,P100362,1334,M1,20,11-11-2011
10031364,26,12-08-2011,P100363,331,M1,20,17-08-2011
10031365,33,29-10-2011,P100364,3905,M3,80,02-11-2011
10031366,20,26-05-2010,P100365,876,M1,20,30-05-2010
10031367,23,12-08-2010,P100366,4687,M1,20,16-08-2010
10031368,7,02-12-2010,P100367,271,M3,80,06-12-2010
10031369,6,31-03-2011,P100368,1059,M3,80,03-04-2011
10031370,23,01-08-2010,P100369,1308,M1,20,06-08-2010
10031371,24,13-08-2012,P100370,3394,M3,80,18-08-2012
10031372,18,17-04-2012,P100371,301,M1,20,18-04-2012
10031373,26,19-07-2012,P100372,2195,M1,20,20-07-2012
10031374,8,21-07-2010,P100373,103,M1,20,27-07-2010
10031375,4,05-04-2012,P100374,130,M1,20,08-04-2012
10031376,1,06-05-2012,P100375,458,M4,100,09-05-2012
10031377,41,01-08-2012,P100376,1455,M3,80,05-08-2012
10031378,24,22-01-2012,P100377,4342,M3,80,29-01-2012
10031379,2,13-02-2011,P100378,2203,M3,80,15-02-2011
10031380,29,02-10-2012,P100379,1164,M1,20,03-10-2012
10031381,8,05-03-2010,P100380,3711,M1,20,08-03-2010
10031382,26,29-08-2011,P100381,599,M1,20,31-08-2011
10031383,42,16-06-2012,P100382,3443,M1,20,19-06-2012
10031384,15,24-10-2011,P100383,689,M1,20,30-10-2011
10031385,38,11-11-2011,P100384,1513,M2,50,13-11-2011
10031386,5,08-10-2010,P100385,133,M2,50,14-10-2010
10031387,5,23-07-2012,P100386,4845,M2,50,28-07-2012
10031388,24,19-09-2010,P100387,4407,M3,80,25-09-2010
10031389,39,02-08-2010,P100388,650,M1,20,04-08-2010
10031390,12,19-05-2012,P100389,3394,M1,20,21-05-2012
10031391,21,07-03-2010,P100390,3299,M2,50,11-03-2010
10031392,19,30-08-2012,P100391,2020,M1,20,03-09-2012
10031393,16,24-05-2010,P100392,1157,M1,20,27-05-2010
10031394,16,10-12-2010,P100393,4707,M1,20,13-12-2010
10031395,35,02-04-2011,P100394,652,M1,20,09-04-2011
10031396,27,25-06-2011,P100395,2970,M1,20,28-06-2011
10031397,9,19-08-2012,P100396,3529,M1,20,22-08-2012
10031398,15,28-03-2010,P100397,3097,M1,20,03-04-2010
10031399,23,03-08-2011,P100398,2177,M1,20,09-08-2011
10031400,39,20-01-2011,P100399,1091,M1,20,25-01-2011
10031401,1,01-04-2012,P100400,186,M4,100,03-04-2012
10031402,4,01-09-2010,P100401,3685,M1,20,07-09-2010
10031403,38,27-02-2012,P100402,366,M2,50,04-03-2012
10031404,22,29-05-2012,P100403,484,M2,50,02-06-2012
10031405,43,25-06-2012,P100404,165,M1,20,30-06-2012
10031406,39,06-09-2011,P100405,3470,M1,20,12-09-2011
10031407,18,15-01-2011,P100406,3340,M1,20,20-01-2011
10031408,33,10-01-2011,P100407,3292,M3,80,11-01-2011
10031409,4,30-09-2011,P100408,2187,M1,20,07-10-2011
10031410,29,13-02-2012,P100409,424,M1,20,18-02-2012
10031411,12,24-04-2011,P100410,265,M1,20,29-04-2011
10031412,9,18-02-2012,P100411,4020,M1,20,22-02-2012
10031413,42,14-07-2010,P100412,2737,M1,20,16-07-2010
10031414,43,01-01-2012,P100413,1251,M1,20,03-01-2012
10031415,11,20-11-2011,P100414,3040,M2,50,23-11-2011
10031416,44,13-06-2012,P100415,3594,M2,50,15-06-2012
10031417,27,03-04-2011,P100416,397,M1,20,07-04-2011
10031418,34,02-11-2010,P100417,1721,M1,20,06-11-2010
10031419,34,06-10-2010,P100418,2085,M1,20,12-10-2010
10031420,18,29-05-2012,P100419,1423,M1,20,31-05-2012
10031421,28,08-07-2010,P100420,2280,M1,20,14-07-2010
10031422,1,08-03-2010,P100421,1733,M4,100,14-03-2010
10031423,28,16-03-2010,P100422,4280,M1,20,21-03-2010
10031424,4,25-05-2012,P100423,3076,M1,20,30-05-2012
10031425,18,03-03-2012,P100424,940,M1,20,06-03-2012
10031426,27,24-01-2011,P100425,1904,M1,20,30-01-2011
10031427,33,23-05-2012,P100426,1598,M3,80,30-05-2012
10031428,9,28-10-2011,P100427,297,M1,20,31-10-2011
10031429,28,25-06-2011,P100428,4089,M1,20,28-06-2011
10031430,30,12-11-2010,P100429,1029,M1,20,18-11-2010
10031431,26,13-02-2011,P100430,804,M1,20,17-02-2011
10031432,4,16-06-2012,P100431,784,M1,20,22-06-2012
10031433,18,06-07-2012,P100432,252,M1,20,12-07-2012
10031434,39,28-07-2012,P100433,2750,M1,20,02-08-2012
10031435,3,05-07-2012,P100434,441,M2,50,11-07-2012
10031436,26,30-12-2011,P100435,725,M1,20,03-01-2012
10031437,15,11-06-2010,P100436,3299,M1,20,17-06-2010
10031438,15,20-09-2011,P100437,654,M1,20,25-09-2011
10031439,37,13-09-2011,P100438,3434,M3,80,17-09-2011
10031440,19,25-11-2010,P100439,4658,M1,20,26-11-2010
10031441,10,25-06-2012,P100440,1993,M2,50,27-06-2012
10031442,10,25-05-2010,P100441,4937,M2,50,27-05-2010
10031443,23,16-10-2010,P100442,68,M1,20,19-10-2010
10031444,42,07-08-2011,P100443,1442,M1,20,09-08-2011
10031445,45,22-05-2010,P100444,3589,M1,20,25-05-2010
10031446,15,24-11-2011,P100445,3645,M1,20,29-11-2011
10031447,40,05-10-2011,P100446,1474,M4,100,11-10-2011
10031448,35,01-09-2012,P100447,3105,M1,20,08-09-2012
10031449,20,30-03-2010,P100448,2842,M1,20,06-04-2010
10031450,25,06-06-2010,P100449,4213,M1,20,07-06-2010
10031451,33,29-06-2011,P100450,2617,M3,80,03-07-2011
10031452,40,25-07-2011,P100451,2171,M4,100,01-08-2011
10031453,21,05-04-2012,P100452,172,M2,50,09-04-2012
10031454,30,03-02-2011,P100453,230,M1,20,07-02-2011
10031455,7,10-12-2011,P100454,744,M3,80,15-12-2011
10031456,18,09-06-2012,P100455,4658,M1,20,11-06-2012
10031457,40,25-06-2010,P100456,1012,M4,100,02-07-2010
10031458,9,27-04-2010,P100457,4879,M1,20,01-05-2010
10031459,17,21-06-2012,P100458,4777,M1,20,25-06-2012
10031460,21,25-08-2012,P100459,231,M2,50,27-08-2012
10031461,9,14-11-2010,P100460,472,M1,20,16-11-2010
10031462,3,14-05-2011,P100461,247,M2,50,18-05-2011
10031463,34,17-11-2011,P100462,2785,M1,20,22-11-2011
10031464,26,17-07-2011,P100463,2318,M1,20,23-07-2011
10031465,3,11-06-2010,P100464,4955,M2,50,14-06-2010
10031466,17,19-03-2012,P100465,2177,M1,20,26-03-2012
10031467,12,07-03-2011,P100466,3766,M1,20,12-03-2011
10031468,20,10-08-2010,P100467,1591,M1,20,15-08-2010
10031469,43,08-07-2011,P100468,1155,M1,20,10-07-2011
10031470,3,29-04-2012,P100469,1157,M2,50,06-05-2012
10031471,19,05-06-2011,P100470,2791,M1,20,10-06-2011
10031472,33,16-12-2010,P100471,4569,M3,80,18-12-2010
10031473,11,18-03-2010,P100472,3183,M2,50,23-03-2010
10031474,29,02-02-2011,P100473,4926,M1,20,04-02-2011
10031475,30,24-04-2011,P100474,1749,M1,20,29-04-2011
10031476,27,29-01-2011,P100475,172,M1,20,02-02-2011
10031477,22,09-07-2012,P100476,1832,M2,50,16-07-2012
10031478,36,04-01-2011,P100477,4358,M1,20,06-01-2011
10031479,21,27-07-2010,P100478,2630,M2,50,28-07-2010
10031480,37,04-09-2011,P100479,726,M3,80,09-09-2011
10031481,41,12-08-2012,P100480,4650,M3,80,14-08-2012
10031482,8,02-04-2012,P100481,4655,M1,20,03-04-2012
10031483,6,25-09-2010,P100482,2326,M3,80,02-10-2010
10031484,1,18-01-2011,P100483,4266,M4,100,19-01-2011
10031485,9,20-05-2010,P100484,1086,M1,20,25-05-2010
10031486,12,22-11-2010,P100485,2207,M1,20,24-11-2010
10031487,39,18-04-2012,P100486,1181,M1,20,24-04-2012
10031488,10,15-08-2011,P100487,4641,M2,50,20-08-2011
10031489,44,04-02-2011,P100488,4690,M2,50,07-02-2011
10031490,35,11-10-2012,P100489,24,M1,20,17-10-2012
10031491,36,05-01-2011,P100490,2660,M1,20,11-01-2011
10031492,4,03-02-2011,P100491,273,M1,20,07-02-2011
10031493,3,09-05-2010,P100492,3287,M2,50,16-05-2010
10031494,12,12-03-2012,P100493,2049,M1,20,17-03-2012
10031495,35,15-02-2010,P100494,4133,M1,20,22-02-2010
10031496,17,02-09-2010,P100495,628,M1,20,07-09-2010
10031497,21,13-09-2012,P100496,4422,M2,50,15-09-2012
10031498,10,30-08-2010,P100497,2667,M2,50,31-08-2010
10031499,24,28-07-2010,P100498,1777,M3,80,02-08-2010
10031500,6,05-03-2011,P100499,2539,M3,80,10-03-2011
10031501,45,15-10-2012,P100500,3149,M1,20,17-10-2012
10031502,3,18-03-2011,P100501,3021,M2,50,19-03-2011
10031503,30,28-03-2012,P100502,2782,M1,20,29-03-2012
10031504,42,10-05-2011,P100503,3328,M1,20,11-05-2011
10031505,19,10-05-2011,P100504,4379,M1,20,16-05-2011
10031506,17,10-02-2011,P100505,403,M1,20,13-02-2011
10031507,34,19-06-2010,P100506,3724,M1,20,25-06-2010
10031508,26,23-08-2010,P100507,1898,M1,20,27-08-2010
10031509,32,23-04-2010,P100508,2288,M3,80,27-04-2010
10031510,9,14-10-2010,P100509,4183,M1,20,19-10-2010
10031511,44,30-08-2010,P100510,3054,M2,50,05-09-2010
10031512,28,17-03-2012,P100511,1955,M1,20,19-03-2012
10031513,17,07-06-2011,P100512,1983,M1,20,13-06-2011
10031514,26,30-08-2010,P100513,2224,M1,20,01-09-2010
10031515,16,10-08-2012,P100514,2827,M1,20,13-08-2012
10031516,39,07-05-2012,P100515,3870,M1,20,14-05-2012
10031517,3,18-02-2010,P100516,3694,M2,50,23-02-2010
10031518,8,18-12-2011,P100517,626,M1,20,19-12-2011
10031519,38,10-08-2011,P100518,4643,M2,50,16-08-2011
10031520,23,15-02-2010,P100519,3251,M1,20,18-02-2010
10031521,13,14-05-2010,P100520,849,M1,20,18-05-2010
10031522,40,02-05-2011,P100521,1859,M4,100,09-05-2011
10031523,31,16-06-2012,P100522,1056,M1,20,18-06-2012
10031524,31,25-09-2010,P100523,2097,M1,20,28-09-2010
10031525,35,25-04-2010,P100524,1064,M1,20,28-04-2010
10031526,13,26-12-2010,P100525,4875,M1,20,28-12-2010
10031527,7,15-06-2011,P100526,1329,M3,80,20-06-2011
10031528,20,29-07-2010,P100527,3338,M1,20,05-08-2010
10031529,4,03-08-2011,P100528,132,M1,20,04-08-2011
10031530,32,30-09-2012,P100529,2286,M3,80,04-10-2012
10031531,2,26-11-2010,P100530,99,M3,80,27-11-2010
10031532,29,27-03-2012,P100531,4352,M1,20,29-03-2012
10031533,26,10-08-2010,P100532,2744,M1,20,15-08-2010
10031534,2,28-04-2010,P100533,1786,M3,80,30-04-2010
10031535,42,09-09-2011,P100534,4162,M1,20,14-09-2011
10031536,40,15-08-2012,P100535,1882,M4,100,16-08-2012
10031537,24,25-10-2012,P100536,2342,M3,80,31-10-2012
10031538,41,14-11-2010,P100537,480,M3,80,15-11-2010
10031539,12,10-03-2011,P100538,4042,M1,20,15-03-2011
10031540,2,15-05-2012,P100539,307,M3,80,17-05-2012
10031541,38,27-11-2011,P100540,4877,M2,50,02-12-2011
10031542,39,06-04-2011,P100541,674,M1,20,12-04-2011
10031543,20,23-03-2011,P100542,3641,M1,20,26-03-2011
10031544,40,01-11-2010,P100543,2620,M4,100,03-11-2010
10031545,23,07-07-2010,P100544,3985,M1,20,09-07-2010
10031546,14,11-07-2011,P100545,872,M4,100,14-07-2011
10031547,17,11-03-2012,P100546,4797,M1,20,14-03-2012
10031548,40,25-09-2012,P100547,1095,M4,100,26-09-2012
10031549,35,14-02-2010,P100548,428,M1,20,16-02-2010
10031550,21,07-05-2011,P100549,306,M2,50,14-05-2011
10031551,18,22-08-2010,P100550,4954,M1,20,23-08-2010
10031552,10,31-05-2011,P100551,3543,M2,50,07-06-2011
10031553,44,18-09-2011,P100552,1724,M2,50,20-09-2011
10031554,1,03-11-2010,P100553,2103,M4,100,08-11-2010
10031555,11,11-06-2010,P100554,1721,M2,50,15-06-2010
10031556,25,06-10-2012,P100555,3473,M1,20,09-10-2012
10031557,25,02-10-2012,P100556,4544,M1,20,06-10-2012
10031558,30,07-03-2010,P100557,1489,M1,20,10-03-2010
10031559,45,10-03-2012,P100558,3712,M1,20,14-03-2012
10031560,28,22-05-2010,P100559,509,M1,20,29-05-2010
10031561,34,07-08-2012,P100560,2550,M1,20,14-08-2012
10031562,42,02-04-2012,P100561,1189,M1,20,04-04-2012
10031563,31,28-06-2010,P100562,2929,M1,20,01-07-2010
10031564,27,01-09-2012,P100563,662,M1,20,07-09-2012
10031565,38,18-02-2012,P100564,4455,M2,50,25-02-2012
10031566,15,13-09-2012,P100565,183,M1,20,20-09-2012
10031567,8,29-07-2012,P100566,27,M1,20,03-08-2012
10031568,31,08-04-2011,P100567,639,M1,20,12-04-2011
10031569,35,21-10-2010,P100568,943,M1,20,22-10-2010
10031570,42,24-09-2011,P100569,4153,M1,20,28-09-2011
10031571,8,28-01-2012,P100570,1433,M1,20,31-01-2012
10031572,33,30-04-2010,P100571,1301,M3,80,02-05-2010
10031573,45,27-03-2011,P100572,2964,M1,20,02-04-2011
10031574,21,21-03-2012,P100573,2727,M2,50,22-03-2012
10031575,28,26-04-2011,P100574,2343,M1,20,03-05-2011
10031576,17,07-12-2011,P100575,2995,M1,20,14-12-2011
10031577,32,09-07-2011,P100576,1998,M3,80,16-07-2011
10031578,19,26-03-2011,P100577,3007,M1,20,02-04-2011
10031579,15,25-09-2011,P100578,3641,M1,20,30-09-2011
10031580,40,20-04-2011,P100579,4308,M4,100,26-04-2011
10031581,17,05-10-2011,P100580,1669,M1,20,11-10-2011
10031582,8,29-11-2011,P100581,1091,M1,20,02-12-2011
10031583,35,24-10-2010,P100582,3705,M1,20,27-10-2010
10031584,9,12-05-2010,P100583,2696,M1,20,14-05-2010
10031585,34,18-10-2012,P100584,1314,M1,20,25-10-2012
10031586,1,24-11-2010,P100585,3322,M4,100,01-12-2010
10031587,2,24-06-2011,P100586,933,M3,80,26-06-2011
10031588,37,25-01-2012,P100587,3238,M3,80,26-01-2012
10031589,19,03-06-2010,P100588,1722,M1,20,07-06-2010
10031590,29,12-02-2012,P100589,2824,M1,20,19-02-2012
10031591,45,09-08-2012,P100590,3082,M1,20,13-08-2012
10031592,17,19-10-2010,P100591,2432,M1,20,20-10-2010
10031593,31,28-02-2010,P100592,3090,M1,20,07-03-2010
10031594,36,01-04-2012,P100593,3085,M1,20,04-04-2012
10031595,14,20-04-2011,P100594,2399,M4,100,26-04-2011
10031596,36,06-08-2010,P100595,1825,M1,20,11-08-2010
10031597,41,03-09-2010,P100596,350,M3,80,10-09-2010
10031598,24,09-09-2012,P100597,4657,M3,80,14-09-2012
10031599,30,20-09-2011,P100598,3922,M1,20,22-09-2011
10031600,43,11-09-2010,P100599,1008,M1,20,15-09-2010
10031601,40,27-10-2010,P100600,2359,M4,100,03-11-2010
10031602,37,11-11-2011,P100601,1481,M3,80,14-11-2011
10031603,30,19-07-2011,P100602,4574,M1,20,23-07-2011
10031604,25,25-03-2012,P100603,163,M1,20,31-03-2012
10031605,18,29-05-2012,P100604,2488,M1,20,01-06-2012
10031606,22,15-03-2011,P100605,4115,M2,50,20-03-2011
10031607,24,26-06-2010,P100606,2154,M3,80,28-06-2010
10031608,6,19-02-2010,P100607,1531,M3,80,22-02-2010
10031609,34,04-04-2012,P100608,442,M1,20,10-04-2012
10031610,26,01-10-2012,P100609,3191,M1,20,02-10-2012
10031611,32,30-01-2012,P100610,3553,M3,80,02-02-2012
10031612,44,21-02-2011,P100611,704,M2,50,24-02-2011
10031613,21,27-09-2010,P100612,1404,M2,50,29-09-2010
10031614,35,15-07-2012,P100613,2206,M1,20,22-07-2012
10031615,35,23-10-2012,P100614,506,M1,20,28-10-2012
10031616,44,02-02-2012,P100615,2549,M2,50,07-02-2012
10031617,37,09-07-2010,P100616,807,M3,80,11-07-2010
10031618,37,13-04-2011,P100617,725,M3,80,17-04-2011
10031619,15,24-12-2010,P100618,4019,M1,20,26-12-2010
10031620,45,30-05-2010,P100619,463,M1,20,31-05-2010
10031621,4,27-09-2011,P100620,4375,M1,20,29-09-2011
10031622,33,03-02-2012,P100621,751,M3,80,05-02-2012
10031623,21,19-03-2010,P100622,111,M2,50,25-03-2010
10031624,30,06-08-2011,P100623,3124,M1,20,09-08-2011
10031625,22,03-07-2010,P100624,857,M2,50,05-07-2010
10031626,5,23-12-2010,P100625,3125,M2,50,24-12-2010
10031627,38,24-08-2012,P100626,3287,M2,50,27-08-2012
10031628,19,16-10-2010,P100627,3417,M1,20,21-10-2010
10031629,33,22-07-2010,P100628,4750,M3,80,25-07-2010
10031630,7,29-07-2010,P100629,3629,M3,80,05-08-2010
10031631,37,18-06-2010,P100630,4302,M3,80,19-06-2010
10031632,3,27-12-2010,P100631,1408,M2,50,30-12-2010
10031633,33,15-11-2011,P100632,4449,M3,80,19-11-2011
10031634,7,18-08-2010,P100633,835,M3,80,24-08-2010
10031635,25,18-05-2012,P100634,846,M1,20,19-05-2012
10031636,30,10-07-2011,P100635,641,M1,20,17-07-2011
10031637,27,23-03-2012,P100636,347,M1,20,26-03-2012
10031638,23,03-03-2011,P100637,3087,M1,20,06-03-2011
10031639,6,08-03-2011,P100638,4150,M3,80,09-03-2011
10031640,16,16-06-2010,P100639,3273,M1,20,18-06-2010
10031641,21,13-11-2010,P100640,1229,M2,50,19-11-2010
10031642,7,04-08-2010,P100641,3470,M3,80,07-08-2010
10031643,17,28-05-2010,P100642,2027,M1,20,03-06-2010
10031644,12,15-07-2010,P100643,1002,M1,20,19-07-2010
10031645,38,17-09-2010,P100644,4380,M2,50,23-09-2010
10031646,17,01-05-2010,P100645,4526,M1,20,04-05-2010
10031647,21,08-04-2011,P100646,2692,M2,50,14-04-2011
10031648,16,25-11-2010,P100647,3771,M1,20,29-11-2010
10031649,15,13-04-2010,P100648,4182,M1,20,20-04-2010
10031650,3,17-01-2012,P100649,3159,M2,50,20-01-2012
10031651,1,18-05-2011,P100650,734,M4,100,25-05-2011
10031652,38,13-12-2010,P100651,2232,M2,50,19-12-2010
10031653,17,02-07-2010,P100652,1554,M1,20,05-07-2010
10031654,6,03-03-2012,P100653,2845,M3,80,06-03-2012
10031655,38,27-01-2012,P100654,3063,M2,50,01-02-2012
10031656,2,10-03-2010,P100655,792,M3,80,16-03-2010
10031657,27,18-02-2010,P100656,3091,M1,20,21-02-2010
10031658,2,20-04-2012,P100657,1538,M3,80,26-04-2012
